app_id,tags
371620,"['action', 'indie', 'strategy', 'singleplayer', 'pixel graphics', 'difficult']"
371660,"['open world', 'survival', 'action', 'adventure', 'hunting', 'first-person', 'singleplayer', 'open world survival craft', 'crafting', 'exploration', 'fps', 'stealth', 'atmospheric', 'mature', 'shooter', 'rpg', 'action rpg', 'strategy', 'online co-op', 'sexual content']"
371670,"['indie', 'platformer', 'adventure', 'singleplayer', 'casual', 'puzzle', 'strategy', 'difficult', 'arcade', 'family friendly']"
371690,"['indie', 'action', 'casual', 'rpg', 'top-down shooter', 'shooter', 'adventure', 'aliens', 'retro', 'space']"
371710,"['casual', 'strategy', 'simulation', 'indie']"
371810,"['indie', 'adventure', 'fantasy', 'walking simulator']"
371850,"['sports', 'simulation', 'strategy', 'casual']"
371880,"['local multiplayer', '4 player local', 'casual', 'indie', 'physics', 'great soundtrack', 'local co-op', '2d', 'action', 'family friendly', 'co-op', 'moddable', 'pvp', 'singleplayer', 'shooter', 'competitive', 'twin stick shooter', 'building', 'fast-paced']"
371890,"['action', 'indie', 'platformer', 'pixel graphics', 'retro', 'shooter', '2d', 'local co-op', 'arcade', 'side scroller', 'rogue-lite', ""shoot 'em up"", 'war', 'military', 'female protagonist', 'procedural generation', 'singleplayer', 'difficult', 'great soundtrack', 'local multiplayer']"
371900,"['puzzle', 'psychological', 'experimental', 'adventure', 'indie', 'singleplayer', 'walking simulator', 'snow', 'soundtrack', 'short', 'great soundtrack']"
3720,"['base-building', 'strategy', 'villain protagonist', 'comedy', 'singleplayer', 'simulation', 'parody ', 'management', 'stylized', 'rts', 'funny', 'real-time with pause', 'building', 'classic', 'god game', 'colorful', 'great soundtrack', 'sandbox', 'female protagonist', 'cult classic']"
372000,"['mmorpg', 'anime', 'rpg', 'massively multiplayer', 'fantasy', 'adventure', 'multiplayer', 'cute', 'action', 'open world', 'free to play', 'isometric', 'action rpg', 'co-op', 'hack and slash', 'pvp', 'pve', 'memes', 'exploration', 'crpg']"
372030,"['action', 'indie', 'space']"
372060,"['utilities', 'casual', 'simulation']"
37210,"['simulation', 'management', 'casual']"
372150,"['action', 'adventure', 'indie']"
372160,"['simulation', 'strategy']"
372190,"['free to play', 'space', 'strategy']"
37220,"['cooking', 'simulation', 'time management', 'casual']"
372210,"['casual', 'action', 'indie', 'cats', 'platformer', 'dark', 'cute', 'puzzle-platformer', 'dark comedy', 'horror', 'dark humor', 'singleplayer', '2d', 'short', 'female protagonist']"
372250,"['action', 'indie', 'adventure', 'stealth', 'dystopian ', 'survival', 'top-down', 'dark', 'alternate history', 'multiple endings', 'controller', 'difficult', 'female protagonist', 'singleplayer', '2d', 'pixel graphics', 'political', 'atmospheric', 'surreal', 'retro']"
372260,"['casual', 'adventure', 'hidden object', 'point & click']"
37230,['simulation']
372350,"['indie', 'action', 'adventure', 'on-rails shooter', 'trains', 'singleplayer', 'tower defense']"
372360,"['jrpg', 'rpg', 'anime', 'story rich', 'fantasy', 'action rpg', 'adventure', 'great soundtrack', 'classic', 'singleplayer', 'action', 'local co-op', 'open world', 'replay value', 'co-op', 'local multiplayer', 'atmospheric', 'epic', 'cute', 'choices matter']"
372380,"['action', 'indie', 'early access', 'multiplayer', 'medieval', 'hack and slash', 'fantasy', 'singleplayer']"
372390,"['software training', 'utilities', 'audio production', 'video production']"
37240,"['simulation', 'time management', 'casual', 'cooking']"
372430,"['strategy', 'casual', 'indie', 'tower defense', 'first-person', 'early access']"
372480,"['rpg', 'simulation', 'space', 'space sim']"
372490,"['indie', 'action', 'strategy', 'racing', 'adventure', 'sports', 'platformer', 'puzzle', '3d platformer', 'puzzle-platformer', 'controller', 'casual', 'arcade', '3d', 'abstract', 'third person', 'colorful', 'logic', 'retro', 'robots']"
372540,"['free to play', 'action', 'hack and slash', 'female protagonist', 'anime', 'nudity', 'adventure', 'fantasy', 'singleplayer', 'third person', 'multiplayer', 'indie', ""beat 'em up"", 'mature', 'sexual content']"
372560,"['adventure', 'point & click']"
372570,"['adventure', 'point & click', 'world war ii']"
372590,"['design & illustration', 'animation & modeling', 'video production']"
37260,"['adventure', 'point & click', 'noir', 'female protagonist', 'fantasy', 'detective', '2d']"
372650,"['utilities', 'vr', 'vr only']"
372670,"['rpg', 'rpgmaker', 'indie', 'turn-based', 'jrpg', 'dungeon crawler', 'comedy']"
372690,"['rhythm', 'music', 'indie', 'casual', 'great soundtrack', 'level editor', 'pixel graphics']"
37270,"['adventure', 'rpg', 'casual', 'cute', 'crafting']"
372720,"['indie', 'education']"
372740,"['action', 'indie', 'early access', 'adventure', 'violent', 'fps', 'shooter', 'singleplayer', 'simulation', 'multiplayer', 'dating sim']"
372750,"['early access', 'action', 'simulation', 'indie', 'adventure', 'female protagonist', 'violent', 'zombies', 'survival', 'character customization', 'third person', 'third-person shooter', 'first-person', 'multiplayer', 'survival horror', 'horror', 'fps', 'crafting', 'building', 'underwater']"
372770,"['action', 'rpg', 'indie']"
372780,"['adventure', 'indie', 'female protagonist', 'first-person']"
37280,"['simulation', 'time management']"
372800,"['free to play', 'rpg', 'mmorpg', 'massively multiplayer', 'pixel graphics', 'multiplayer', 'adventure', 'open world', '2d', 'early access', 'sandbox', 'indie', 'crafting', 'fantasy', 'isometric', 'retro', 'exploration', 'relaxing', 'base-building', 'agriculture']"
372820,"['early access', 'indie', 'free to play', 'action', 'fps', 'dark', 'multiplayer']"
372830,"['indie', 'action', 'adventure', 'platformer', 'pixel graphics', 'retro']"
372890,"['hidden object', 'puzzle', 'female protagonist', 'point & click', '2d', 'first-person', 'detective', 'surreal', 'colorful', 'dark fantasy', 'fantasy', 'logic', 'demons', 'atmospheric', 'investigation', 'mystery', 'casual', 'adventure', 'conspiracy', 'dark']"
37290,"['casual', 'puzzle']"
372930,"['adventure', 'casual', 'hidden object', 'point & click', 'female protagonist', 'singleplayer']"
372940,"['adventure', 'casual', 'hidden object', 'point & click', 'female protagonist']"
372950,"['simulation', 'indie', 'education', 'family friendly']"
372960,"['action', 'casual', 'indie', 'stealth', 'funny', 'free to play', 'puzzle']"
372970,"['early access', 'action', 'gore', 'violent', 'twin stick shooter', 'loot', 'top-down shooter', 'stealth', 'procedural generation']"
3730,"['fps', 'classic', 'action', 'aliens', 'horror', 'sci-fi', 'multiplayer', 'shooter', 'retro', 'first-person', 'singleplayer', 'atmospheric', 'gore', 'fast-paced', 'stealth', 'survival', 'old school', ""1990's"", 'boomer shooter', 'cult classic']"
37300,"['simulation', 'casual', 'management']"
37310,"['casual', 'hidden object']"
373120,"['action', 'adventure', 'indie', 'early access', 'casual', 'platformer']"
373140,"['adventure', 'indie', 'casual', 'choose your own adventure', 'interactive fiction', 'time travel', 'sci-fi', 'text-based']"
373180,"['arcade', ""beat 'em up"", 'action', 'indie', 'retro', '1980s', 'side scroller', 'pixel graphics', '2d', 'adventure', 'singleplayer', 'difficult', 'comedy', 'funny', '2d fighter', 'fighting', 'gore', 'movie', 'futuristic', 'anime']"
373240,"['adventure', 'point & click', 'horror', 'female protagonist', 'pirates', 'atmospheric', 'singleplayer', 'mystery']"
373290,"['action roguelike', '4 player local', 'blood', 'dungeon crawler', 'rogue-lite', 'local co-op', 'procedural generation', 'horror', 'gore', 'dark', 'atmospheric', 'difficult', 'rpg', 'action', 'replay value', 'rogue-like', 'survival', 'violent', 'controller', '2d']"
37330,"['casual', 'hidden object']"
373330,"['free to play', 'horror', 'first-person', 'multiplayer', 'survival', 'adventure', 'singleplayer', 'walking simulator', 'survival horror', 'dark', 'open world', 'indie', 'action', 'zombies', 'short', 'vr', 'co-op', 'fps', 'comedy', 'gore']"
373360,"['action', 'adventure', 'indie', 'retro', 'platformer', '2d', 'side scroller', 'difficult']"
373390,"['detective', 'crime', 'fmv', 'investigation', 'atmospheric', 'indie', 'interactive fiction', 'mystery', 'point & click', 'exploration', 'rpg', 'story rich', 'retro', 'conspiracy', 'immersive', 'adventure', 'strategy', 'puzzle', 'movie', 'singleplayer']"
37340,"['casual', 'time management']"
373410,"['early access', 'indie', 'simulation', 'strategy', 'sandbox', 'building', 'city builder', 'survival', 'voxel']"
373420,"['rpg', 'turn-based', 'co-op', 'adventure', 'fantasy', 'party-based rpg', 'strategy', 'turn-based combat', 'story rich', 'character customization', 'crpg', 'open world', 'local co-op', 'singleplayer', 'isometric', 'multiplayer', 'indie', 'turn-based strategy', 'great soundtrack', 'split screen']"
373440,"['rpg', 'rpgmaker', 'female protagonist']"
373460,"['action', 'casual', 'tower defense']"
373470,"['action roguelike', 'action', 'indie', 'early access', 'rogue-lite', 'difficult', 'rpg', 'perma death', 'procedural generation', 'replay value', 'rogue-like']"
373480,"['gun customization', 'co-op', ""shoot 'em up"", 'arcade', 'side scroller', 'retro', 'pixel graphics', '4 player local', 'multiplayer', 'score attack', '2d', 'shooter', 'difficult', 'sci-fi', 'action', 'bullet hell', 'space', 'colorful', 'old school', ""1990's""]"
37360,"['casual', 'mahjong', 'puzzle']"
373600,"['action', ""shoot 'em up"", 'side scroller', 'retro', 'platformer', 'hand-drawn', 'aliens', 'multiple endings', '2d', 'arcade', 'indie', 'sci-fi', 'singleplayer', 'controller', 'shooter', '2d platformer', 'stylized', 'lovecraftian', 'female protagonist', 'soundtrack']"
373610,"['side scroller', ""shoot 'em up"", 'bullet hell', 'shooter', 'arcade', 'score attack', '2d', 'singleplayer', 'pixel graphics', 'sci-fi', 'action', 'aliens', 'retro', 'co-op', 'nudity', 'local co-op', 'soundtrack', 'sexual content', 'short', 'indie']"
373620,"['action', 'platformer', ""shoot 'em up"", 'mechs', 'arcade', 'sci-fi', 'local co-op', 'anime', 'controller', 'comedy', 'shooter', '2d platformer', 'puzzle-platformer', 'hand-drawn', 'aliens', 'retro', 'co-op', 'singleplayer', 'soundtrack', 'indie']"
373630,"['action', 'indie', ""shoot 'em up"", 'shooter', 'local co-op', '2d', 'retro', 'comedy', 'female protagonist']"
373650,"['adventure', 'indie', 'vr', 'story rich', 'atmospheric', 'exploration', 'multiple endings', 'interactive fiction', 'puzzle', 'first-person', 'sci-fi', 'mature', 'mystery', 'realistic', 'drama', 'female protagonist', 'singleplayer', 'walking simulator']"
373670,"['action', 'indie', 'casual', ""shoot 'em up""]"
37370,['casual']
373720,"['mmorpg', 'massively multiplayer', 'free to play', 'indie', 'open world', 'sandbox', 'retro', 'choices matter', 'rpg', 'fantasy', 'sci-fi', 'action rpg', 'crpg', 'multiplayer', '3d', 'pve', 'pvp', 'first-person', 'third person', 'realistic']"
373730,"['strategy', 'indie', 'rogue-like', 'rts', 'pixel graphics']"
373750,"['simulation', 'dinosaurs', 'survival', 'early access', 'rpg', 'indie', 'action', 'top-down', 'singleplayer', '2d']"
373770,"['story rich', 'pixel graphics', 'indie', 'rpg', 'rpgmaker', 'hand-drawn', '2d', 'party-based rpg', 'turn-based', 'atmospheric', 'jrpg', 'female protagonist', 'dragons', 'comic book', 'cute', 'surreal', 'psychological horror', 'stylized', 'anime', 'colorful']"
37380,"['casual', 'hidden object']"
373800,"['casual', 'simulation', 'sports', 'arcade', '2.5d', 'colorful', 'cute', 'relaxing', 'family friendly', 'retro', 'singleplayer', 'pinball']"
373810,"['casual', 'simulation', 'sports', 'pinball', 'arcade', '2.5d', 'colorful', 'cute', 'old school', 'relaxing', 'retro', 'singleplayer']"
373820,"['simulation', 'sports', 'casual', 'pinball']"
373860,"['casual', 'adventure', 'hidden object', 'point & click']"
373870,"['casual', 'adventure', 'hidden object', 'point & click']"
373880,"['action', 'indie', 'survival']"
37390,"['casual', 'family friendly', 'simulation', 'indie', 'singleplayer']"
373920,"['action', 'adventure', 'warhammer 40k', 'games workshop']"
373970,"['casual', 'spelling', 'indie', 'typing', 'word game', 'puzzle', 'cute', 'rpg']"
373990,"['puzzle-platformer', 'abstract', 'puzzle', 'indie', 'side scroller', 'minimalist', 'adventure', 'exploration', 'atmospheric', 'experimental', 'modern', 'female protagonist', 'singleplayer', 'psychedelic', '2d platformer', 'platformer', 'action', '2.5d', 'multiple endings', 'futuristic']"
37400,"['point & click', 'adventure', 'indie', 'comedy', '2d', 'singleplayer', 'funny', 'time travel', 'retro', ""1990's"", 'cult classic', 'classic', 'puzzle', 'hand-drawn']"
374010,"['adventure', 'fmv', 'detective']"
374030,"['adventure', 'female protagonist', 'walking simulator', 'detective', 'mystery', 'cinematic', 'indie', 'atmospheric', 'casual', ""1990's"", 'story rich', 'first-person', 'singleplayer', 'thriller', 'horror', 'visual novel', 'psychological', 'short', 'exploration', 'interactive fiction']"
374040,"['adventure', 'multiplayer', 'sandbox', 'rpg', 'building', 'crafting', 'survival', 'co-op', 'action', 'exploration', 'singleplayer', 'fantasy', 'voxel', 'casual', 'dungeon crawler', 'cute', 'early access', 'third person', 'local co-op', 'great soundtrack']"
374060,"['indie', 'adventure', 'horror', 'action', 'psychological horror', 'first-person', 'walking simulator']"
374080,"['simulation', 'flight', 'retro', 'pixel graphics', 'singleplayer', 'action', 'arcade', '2d', '1980s', 'family friendly', 'military', 'combat', 'remake', 'fps', 'classic', 'cartoon', '2.5d', 'female protagonist', 'cult classic', 'zombies']"
374090,"['sports', 'simulation', 'action']"
374120,"['automobile sim', 'early access', 'simulation', 'indie']"
374140,"['simulation', 'strategy', 'action', 'adventure', 'indie']"
374150,"['strategy', 'indie', 'simulation', 'space', 'turn-based combat', 'turn-based tactics', 'turn-based', 'tactical', 'turn-based strategy', 'replay value']"
374170,"['early access', 'action', 'indie', 'casual', 'sniper']"
374230,"['action', 'indie', 'casual']"
374240,"['indie', 'rpg', 'action', 'difficult', 'adventure', 'rogue-like', 'fantasy', 'hack and slash', 'action rpg', 'survival', 'singleplayer', 'loot', 'top-down', 'rogue-lite', 'atmospheric', 'medieval', 'replay value', 'story rich', 'dark', 'bullet hell']"
374320,"['souls-like', 'dark fantasy', 'difficult', 'rpg', 'atmospheric', 'lore-rich', 'third person', 'exploration', 'story rich', 'action rpg', 'co-op', 'great soundtrack', 'adventure', 'action', 'multiplayer', 'pvp', 'open world', 'singleplayer', 'character customization', 'replay value']"
374380,"['strategy', 'simulation', 'wargame', 'historical', 'grand strategy', 'turn-based strategy', 'turn-based', 'singleplayer', 'replay value', 'multiplayer']"
374400,"['utilities', 'software', 'voice control']"
374450,['strategy']
374460,"['old school', 'arcade', 'bullet hell', 'sports', 'tennis', 'pvp', 'difficult', '2.5d', '3d', 'top-down', 'controller', 'action', 'casual', 'colorful', 'family friendly', 'sci-fi', 'atmospheric', 'retro', '1980s', 'futuristic']"
374510,"['indie', 'gore', 'adventure', 'violent', 'first-person', 'experimental', 'surreal', 'exploration', 'sci-fi', 'singleplayer', 'dark', 'abstract', 'fantasy', 'narration', 'fps', 'great soundtrack', 'comedy', 'funny', 'medieval', 'politics']"
374520,"['strategy', 'rpg', 'city builder', 'crafting', 'fantasy', 'funny', 'singleplayer', 'rts']"
374630,"['action', 'indie', ""shoot 'em up""]"
374640,"['indie', 'crafting', 'simulation', 'strategy', 'pixel graphics', 'management', 'capitalism', 'funny', 'casual']"
374670,"['free to play', 'early access', 'indie', 'action', 'match 3', 'massively multiplayer', 'puzzle']"
374680,"['indie', 'action', 'casual']"
374830,"['strategy', 'indie', 'comedy', 'tower defense']"
374950,"['adventure', 'indie', 'point & click', '2d', 'short', 'moddable', 'fantasy', 'funny', 'cartoony', 'parody ', 'linear', 'story rich', 'controller']"
374990,"['action', 'indie', 'fps', 'first-person', 'singleplayer', 'adventure']"
37500,"['casual', 'indie', 'puzzle']"
375000,"['action', 'indie', 'rpg', ""shoot 'em up"", 'bullet hell', 'loot', 'casual']"
375010,"['indie', 'casual', 'puzzle']"
375020,"['adventure', 'indie', 'casual', 'hidden object', 'western']"
375030,"['action', 'indie', 'political', 'platformer', '2d', 'politics']"
375040,"['action', 'casual', 'simulation', 'indie', 'horror']"
375090,"['adventure', 'action', 'indie']"
375120,"[""shoot 'em up"", 'bullet hell', 'top-down shooter', 'match 3', 'difficult', 'arcade', 'shooter', 'experimental', '2d', 'top-down', 'nonlinear', 'action', 'puzzle', 'pixel graphics', 'colorful', 'space', 'sci-fi', 'score attack', 'adventure', 'singleplayer']"
375130,"['indie', 'rpg', 'choose your own adventure', 'western', 'text-based', 'interactive fiction', 'choices matter']"
375170,"['puzzle', 'indie', 'casual', 'action']"
375180,"['indie', 'simulation', 'management']"
375190,"['indie', 'casual', 'action', 'vr', 'driving', 'exploration', 'relaxing', 'first-person', 'magic', 'family friendly', 'flight']"
375200,"['nudity', 'anime', 'visual novel', 'mature', 'female protagonist', 'indie', 'fantasy', 'sexual content', 'casual', 'cute', 'hentai', 'singleplayer', 'lgbtq+', 'romance', 'story rich', 'nsfw']"
375210,"['simulation', 'survival', 'rpgmaker', 'indie', 'realistic', 'pixel graphics']"
375220,"['free to play', 'casual', 'horror', 'anime']"
375230,"['warhammer 40k', 'action', 'third-person shooter', 'free to play', 'massively multiplayer', 'pvp', 'games workshop', 'multiplayer', 'sci-fi', 'co-op', 'adventure', 'shooter', 'pve', 'team-based', 'character customization', 'violent', 'tactical', 'futuristic', 'tanks', 'difficult']"
375250,"['simulation', 'indie', 'casual', 'strategy', 'rpg', 'cooking', 'pixel graphics', 'management']"
375290,"['action', 'indie', 'top-down shooter']"
375310,"['indie', 'strategy', 'action', 'casual', 'female protagonist', 'puzzle', 'great soundtrack', '2d']"
375320,"['adventure', 'indie', 'puzzle', 'first-person', 'minimalist', 'colorful', 'platformer', 'simulation', 'exploration', 'hidden object', 'survival horror', 'puzzle-platformer', 'abstract', '3d', 'cute', 'atmospheric', 'survival', 'psychedelic', 'relaxing', 'physics']"
375330,"['action', 'indie', 'minimalist', '4 player local', 'local multiplayer', 'casual', 'shooter', ""shoot 'em up"", 'fps', 'pvp', 'singleplayer', 'multiplayer', 'great soundtrack', 'online co-op']"
375400,"['rpg', 'indie', 'strategy', 'survival', 'interactive fiction', 'post-apocalyptic', 'story rich']"
375420,"['indie', 'puzzle-platformer', 'puzzle']"
375430,"['indie', 'adventure', 'rpg', 'rpgmaker']"
375450,"['wargame', 'immersive sim', 'real time tactics', 'military', 'diplomacy', 'war', 'rts', 'grand strategy', 'character customization', 'rpg', 'strategy', '3d', 'historical', 'alternate history', 'simulation', 'tactical', 'resource management', 'great soundtrack', 'addictive', 'replay value']"
375460,"['simulation', 'indie', 'strategy', 'casual', 'rpg', 'adventure', 'trading', 'economy', 'singleplayer']"
375480,"['loot', 'action rpg', 'hack and slash', 'dungeon crawler', 'rpg', 'pixel graphics', 'crafting', 'indie', 'procedural generation', '4 player local', 'local co-op', 'action-adventure', 'action', '2d', 'pve', 'fantasy', 'adventure', 'singleplayer', 'class-based', 'magic']"
375500,"['rpg', 'dungeon crawler', 'grid-based movement', 'first-person', 'fantasy', 'party-based rpg', 'magic', 'turn-based', 'turn-based combat', 'singleplayer']"
375510,"['early access', 'indie', 'adventure', 'rpg', 'psychological horror', 'horror', 'nudity', 'singleplayer', 'survival horror', 'memes']"
375520,"['action', 'indie', 'adventure', 'female protagonist', 'pixel graphics', 'time manipulation', 'anime', 'platformer', 'singleplayer', 'fantasy', 'difficult', 'cute', 'gamemaker', 'retro', '2d platformer', 'action-adventure', 'character action game', 'side scroller', '2d', 'exploration']"
375530,"['turn-based combat', 'football (soccer)', 'management', 'economy', 'simulation', 'strategy', 'turn-based', 'resource management', 'sports', 'moddable', 'turn-based tactics', 'local multiplayer', 'singleplayer', 'turn-based strategy', 'tactical', 'multiplayer', 'top-down', 'pvp', 'local co-op', 'board game']"
375550,"['early access', 'rpg', 'indie', 'casual', 'action', 'hack and slash', 'comedy', 'hand-drawn']"
375580,"['indie', 'pixel graphics', 'crafting', 'puzzle', 'arcade', 'survival', 'strategy', 'procedural generation', 'action', 'rpg', 'exploration', 'strategy rpg', 'tactical rpg', 'adventure', 'open world', 'simulation', 'grand strategy', 'action rpg', 'action-adventure', 'casual']"
375600,"['action', 'flight', 'indie', 'multiplayer', 'free to play', 'fast-paced', 'shooter']"
375620,"['indie', 'action', 'strategy', 'adventure', 'zombies', 'multiplayer', 'war', 'shooter', 'action-adventure', 'mechs', 'robots', 'horror', ""shoot 'em up"", '3d platformer', 'puzzle-platformer']"
375680,"['action', 'indie', 'adventure', 'horror']"
375710,"['puzzle-platformer', '3d platformer', 'puzzle', 'platformer', 'family friendly', '3d', 'indie', 'physics', 'simulation', 'driving', 'precision platformer', 'side scroller', 'minimalist', 'stylized', 'linear', 'singleplayer', 'adventure', 'cartoony']"
375760,"['strategy', 'indie', 'simulation', 'board game']"
375770,"['adventure', 'visual novel', 'lgbtq+', 'female protagonist']"
375790,"['2d platformer', 'sandbox', 'pvp', 'platformer', 'arcade', '2d fighter', '2d', 'action', 'casual', 'pixel graphics', 'family friendly', 'moddable', 'level editor', 'building', 'robots', 'old school', 'multiplayer', '4 player local', 'local multiplayer', 'indie']"
375820,"['programming', 'puzzle', 'indie', 'casual', 'education', 'simulation', 'singleplayer', 'automation', 'touch-friendly', 'logic', 'comedy', 'difficult', 'satire', 'funny', 'great soundtrack', 'sandbox', 'experimental', '2d', 'resource management']"
375840,"['audio production', 'utilities', 'music', 'indie', 'game development', 'software', 'rhythm']"
375850,"['strategy', 'indie', 'tower defense', 'action', 'casual']"
375900,"['racing', 'arcade', 'level editor', 'massively multiplayer', 'multiplayer', 'split screen', 'time attack', 'singleplayer', 'difficult', 'local co-op', 'co-op', 'competitive', 'action', 'vr', 'local multiplayer', 'sandbox', 'fast-paced', 'funny']"
375910,"['city builder', 'strategy', 'simulation', 'futuristic', '4x', 'sci-fi', 'economy', 'singleplayer', 'space', 'resource management', 'management', 'rts', 'multiplayer', 'building', 'sandbox', 'base-building', 'story rich', 'open world', 'trading', '3d']"
375930,"['action', 'indie', 'casual', 'adventure', 'strategy', 'puzzle', '2d', 'difficult', 'singleplayer', 'arcade', 'controller', 'sandbox']"
375950,"['free to play', 'relaxing', 'simulation', 'casual', 'singleplayer', 'atmospheric', 'indie', 'cute', 'great soundtrack', 'sandbox', 'nature', 'family friendly', 'agriculture', 'real-time', 'idler', 'replay value', 'puzzle', 'building']"
37600,"['casual', 'point & click', 'indie', 'short', 'puzzle', 'adventure', 'surreal', 'family friendly', 'atmospheric', 'singleplayer', 'cute', 'beautiful', 'relaxing']"
376110,"['adventure', 'indie', 'horror', 'point & click', 'fmv']"
376120,"['strategy', 'action', 'indie', 'casual', 'massively multiplayer', 'rpg', 'adventure', 'simulation', 'sports', 'racing']"
376130,"['illuminati', 'indie', 'action', 'fps', 'memes', 'rogue-like', 'psychological horror', 'first-person', 'horror', 'shooter', 'anime']"
376140,"['free to play', 'strategy', 'massively multiplayer', 'indie', 'multiplayer', 'rts', 'fantasy']"
376150,"['strategy', 'simulation', 'early access']"
376160,"['action', 'adventure', 'indie']"
376210,"['dinosaurs', 'survival', 'open world', 'multiplayer', 'simulation', 'hunting', 'realistic', 'massively multiplayer', 'adventure', 'early access', 'action', 'third person', 'horror', 'co-op', 'sandbox', 'walking simulator', 'team-based', 'rpg', 'strategy', 'indie']"
376240,"['interactive fiction', 'text-based', 'indie', 'adventure', 'choose your own adventure', 'puzzle', 'story rich']"
376250,"['strategy', 'indie', 'turn-based combat', 'turn-based tactics', 'crafting', 'turn-based strategy', 'multiplayer', 'sci-fi', 'character customization', 'robots', 'tactical', 'isometric', 'grid-based movement', 'turn-based']"
376300,"['fighting', 'anime', '2d fighter', 'great soundtrack', 'action', 'arcade', 'multiplayer', 'e-sports', 'story rich', 'singleplayer', '2.5d', 'competitive', 'cute', 'local multiplayer', 'visual novel', '2d']"
376310,"['massively multiplayer', 'rpg', 'indie', 'mmorpg', 'free to play', 'open world', 'cyberpunk', 'sci-fi', 'early access']"
376350,"['action', 'casual']"
376450,"['strategy', 'card game', 'turn-based strategy', 'hex grid', 'multiplayer', 'turn-based', 'early access', 'post-apocalyptic', '4x', 'singleplayer', 'tactical', 'turn-based combat', 'replay value', 'turn-based tactics', 'resource management', 'sci-fi', 'wargame', 'dice']"
376480,"['adventure', 'rpg', 'indie', '2d']"
376520,"['adventure', 'indie', 'point & click', 'comedy', 'time travel', 'puzzle', 'retro', 'singleplayer', 'story rich', 'hand-drawn', 'funny', '2d', 'cartoony', 'third person', 'linear', 'family friendly', 'cute', 'casual', 'crowdfunded', 'short']"
376560,"['indie', 'casual', 'adventure', 'platformer', 'free to play']"
376570,"['free to play', 'massively multiplayer', 'mmorpg', 'open world', 'rpg', 'sci-fi', 'pvp', 'pve', 'multiplayer', 'character customization', 'action', 'funny', 'adventure', 'action-adventure', 'fantasy', 'building', 'co-op', 'cartoony', 'survival', 'fps']"
376680,"['strategy', 'tabletop', 'casual', 'board game', 'card game', 'multiplayer']"
376730,"['arena shooter', 'boomer shooter', 'fps', 'shooter', 'first-person', 'horror', 'dark humor', 'action', 'lovecraftian', 'atmospheric', 'adventure', 'old school', 'retro', ""1990's"", 'singleplayer', 'fast-paced', 'blood', 'great soundtrack']"
376750,"['action', 'world war ii', 'fps', 'retro', 'singleplayer']"
376760,"['casual', 'education', 'family friendly', 'point & click']"
376770,"['casual', 'education', 'family friendly', 'point & click']"
376780,"['adventure', 'fmv', 'detective']"
376790,"['adventure', 'fmv', 'detective', 'singleplayer']"
376870,"['memes', 'adventure', 'singleplayer', 'story rich', 'pixel graphics', 'episodic', 'choices matter', 'choose your own adventure', 'crafting', 'survival', 'family friendly', 'comedy', 'casual', 'building', 'zombies', 'third person', 'funny', 'quick-time events', 'fantasy', 'atmospheric']"
376880,"['simulation', 'action', 'indie', 'early access', 'space', 'shooter', '6dof']"
376920,"['action', 'casual', 'indie', 'pixel graphics', 'singleplayer']"
37700,"['action', 'fps', 'time travel', 'historical', 'first-person', 'world war i', 'world war ii', 'singleplayer', 'alternate history']"
377070,"['adventure', 'point & click', 'fmv', ""1990's"", 'superhero', 'comic book', 'atmospheric', 'classic', 'dark', 'nudity']"
377080,"['visual novel', 'indie', 'adventure', 'anime', 'memes', 'story rich', 'dating sim', 'funny', 'singleplayer', 'otome', 'horror', 'birds', 'great soundtrack', 'romance', 'nudity', 'comedy']"
377120,"['casual', 'adventure', 'hidden object', 'puzzle']"
377140,"['open world survival craft', 'survival', 'early access', 'massively multiplayer', 'action', 'adventure', 'multiplayer', 'simulation', 'open world', 'crafting', 'indie', 'violent', 'sandbox', 'pvp', 'first-person']"
377150,"['free to play', 'strategy', 'indie', 'turn-based', 'turn-based tactics', 'hex grid', 'turn-based strategy', 'multiplayer', 'turn-based combat', 'tactical', 'early access', 'pvp', 'replay value', 'competitive', 'difficult', 'chess', 'rpg', 'online co-op', 'e-sports', 'moba']"
377160,"['open world', 'post-apocalyptic', 'singleplayer', 'exploration', 'rpg', 'adventure', 'atmospheric', 'shooter', 'first-person', 'story rich', 'action', 'sci-fi', 'fps', 'action rpg', 'sandbox', 'great soundtrack', 'survival', 'third person', 'third-person shooter', 'character customization']"
377190,"['rpg', 'indie', 'rpgmaker']"
377200,"['adventure', 'action', 'indie', 'platformer']"
377250,"['action', 'adventure', 'indie', 'female protagonist']"
377290,"['action', 'indie', 'anime', 'retro', 'sci-fi', '2d', ""shoot 'em up"", 'tactical', 'top-down shooter', 'top-down', 'dark', 'shooter', 'singleplayer', 'arcade']"
377310,"['indie', 'action', 'casual']"
377330,"['choose your own adventure', 'exploration', 'puzzle', '2d', 'horror', 'psychological horror', 'surreal', 'underground', 'multiple endings', 'story rich', 'pixel graphics', 'abstract', 'psychedelic', 'atmospheric', 'psychological', 'adventure', 'dark', 'rpgmaker', 'singleplayer', 'walking simulator']"
377360,"['indie', 'typing', 'local multiplayer', 'western', 'action', 'pixel graphics', '2d', 'casual', 'multiplayer', 'funny', 'memes', 'singleplayer']"
377430,"['visual novel', 'indie', 'casual', 'rpg', 'simulation', 'horror', 'free to play', 'mystery', 'psychological horror', 'anime']"
